_id,name,category,subcategory,confidence
6785cc25f1b3c86bf83e2f8a,Shareat Foochka Ready To Fry - Pani Puri : 1 kg,Grocery & Food,Pantry Essentials,0.40064626932144165
6785cc25f1b3c86bf83e2f8b,Mother's Recipe Moong Papad : 180 gms,Party & Events,Party Supplies,0.2621321678161621
6785cc25f1b3c86bf83e2f8c,Mother's Recipe Udad Papad : 180 gms,Grocery & Food,Pantry Essentials,0.2704930603504181
6785cc25f1b3c86bf83e2f8d,Sri Manj Minapa Papad : 200 gms,Grocery & Food,Pantry Essentials,0.16326582431793213
6785cc25f1b3c86bf83e2f8e,Mother's Punjabi Masala Papad : 180 gms,Fashion & Accessories,Women's Fashion,0.3144269585609436
6785cc25f1b3c86bf83e2f8f,Mother's Recipe Madras Appalam Papad : 100 gms,Grocery & Food,Pantry Essentials,0.3683653175830841
6785cc25f1b3c86bf83e2f90,Royal Gulab Jamun : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e2f91,Haldiram's Soan Papdi : 500 gms,Automotive,Cars & Motorbike,0.13840079307556152
6785cc25f1b3c86bf83e2f92,GRB Gulab Jamun Tin : 500 gms,Grocery & Food,Pantry Essentials,0.21764303743839264
6785cc25f1b3c86bf83e2f93,Twinings Green Tea & Lemon,Grocery & Food,Snacks & Beverages,0.3405595123767853
6785cc25f1b3c86bf83e2f94,Bambino Badam Soan Papdi : 200 gms,Grocery & Food,Pantry Essentials,0.18730655312538147
6785cc25f1b3c86bf83e2f95,TDH Rishika Papad : 100 g,Party & Events,Party Supplies,0.1956167221069336
6785cc25f1b3c86bf83e2f96,Shree Peanut Chikki : 100 gms,Grocery & Food,Pantry Essentials,0.3353012800216675
6785cc25f1b3c86bf83e2f97,Mother's Garlic Green Chilli Papad : 180 gms,Grocery & Food,Pantry Essentials,0.2219720184803009
6785cc25f1b3c86bf83e2f98,Royal Rasgulla : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e2f99,Karachi Classic Elaichi Soan Papdi : 200 gms,Grocery & Food,Pantry Essentials,0.22662276029586792
6785cc25f1b3c86bf83e2f9a,Bikaji Gulab Jamun Gol-M-Gol : 1.25 kgs,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e2f9b,GRB Ghee Mysore Pak : 200 gms,Grocery & Food,Pantry Essentials,0.21763615310192108
6785cc25f1b3c86bf83e2f9c,Shree Rajgira Peanut Chikki : 90 gms,Grocery & Food,Pantry Essentials,0.3680022358894348
6785cc25f1b3c86bf83e2f9d,Haldiram's Soan Cake : 400 gms,Party & Events,Party Supplies,0.2721049189567566
6785cc25f1b3c86bf83e2f9e,Karachi Mysorepak : 200 gms,Automotive,Cars & Motorbike,0.19938170909881592
6785cc25f1b3c86bf83e2f9f,GRB Ghee Bombay Halwa : 200 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fa0,Chandu Dink Ladoo,Fashion & Accessories,Women's Fashion,0.301546573638916
6785cc25f1b3c86bf83e2fa1,GRB Rasogolla Tin : 500 gms,Industrial & Scientific,Lab & Scientific,0.12689971923828125
6785cc25f1b3c86bf83e2fa2,Haldiram's Agra Taj Petha : 200 gms,Fashion & Accessories,Women's Fashion,0.1618870347738266
6785cc25f1b3c86bf83e2fa3,Surya Soan Papdi : 200 gms,Grocery & Food,Pantry Essentials,0.13986027240753174
6785cc25f1b3c86bf83e2fa4,Karachi Orange Soan Papdi : 200 gms,Smart Home,Smart Devices,0.16754955053329468
6785cc25f1b3c86bf83e2fa5,TDH Rishika Sunnundalu : 200 gms,Grocery & Food,Pantry Essentials,0.252712219953537
6785cc25f1b3c86bf83e2fa6,Lal Karachi Halwa : 200 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fa7,TDH Rishika Sunnundalu : 400 gms,Grocery & Food,Pantry Essentials,0.22020956873893738
6785cc25f1b3c86bf83e2fa8,Sparsh Bio Premium Mango Pickle : 500 gms,Grocery & Food,Pantry Essentials,0.25176671147346497
6785cc25f1b3c86bf83e2fa9,TDH Rishika Mango Pickle : 250 g,Grocery & Food,Pantry Essentials,0.27179741859436035
6785cc25f1b3c86bf83e2faa,Mother's Recipe Mango Pickle - Pouch : 500 gms,Grocery & Food,Pantry Essentials,0.3672551214694977
6785cc25f1b3c86bf83e2fab,Swastiks Lime Pickle : 300 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fac,Swastiks Mango Pickle : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e2fad,Swastiks Mango Avakaya Pickle : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e2fae,Mother's Recipe Mango Pickle - Jar : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e2faf,Swastiks Avakaya Mango Pickle : 300 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fb0,TDH Rishika Lemon Pickle : 250 g,Grocery & Food,Pantry Essentials,0.26003602147102356
6785cc25f1b3c86bf83e2fb1,Mother's Recipe Mixed Pickle Jar : 1 kg,Grocery & Food,Snacks & Beverages,0.302346408367157
6785cc25f1b3c86bf83e2fb2,Mother's Mango Pickle : 300 gms,Baby Products,Baby Care,0.2676435112953186
6785cc25f1b3c86bf83e2fb3,Aachi Avakkai Pickle : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e2fb4,Mother's Green Chilli Pickle : 300 gms,Pet Supplies,Cat Supplies,0.25354713201522827
6785cc25f1b3c86bf83e2fb5,TDH Rishika Red Chilli Pickle : 250 g,Grocery & Food,Snacks & Beverages,0.24163489043712616
6785cc25f1b3c86bf83e2fb6,Swastiks Mix Vegetable Pickle : 1 kg,Grocery & Food,Pantry Essentials,0.3036015033721924
6785cc25f1b3c86bf83e2fb7,Swastiks Mixed Pickle : 300 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fb8,Inchi Schezwan Chutney : 250 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fb9,Sparsh Biolife Premium Red Chilli Pickle : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e2fba,Swastiks Tomato Pickle : 300 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fbb,Swastiks Gongura Pickle : 300 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fbc,Indi Date Tamarind Chutney : 280 gm,Home & Personal Care,Washing & Laundry,0.3
6785cc25f1b3c86bf83e2fbd,Mother's Recipe Tamarind Date Chutney : 200 gms,Grocery & Food,Pantry Essentials,0.3081580698490143
6785cc25f1b3c86bf83e2fbe,Mother's Recipe Samosa Chutney : 200 gms,Grocery & Food,Pantry Essentials,0.40102502703666687
6785cc25f1b3c86bf83e2fbf,Swastiks Garlic Pickle : 300 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fc0,TDH Rishika Tomato Pickle : 250 g,Grocery & Food,Pantry Essentials,0.2765119969844818
6785cc25f1b3c86bf83e2fc1,TDH Rishika Gongura Pickle : 250 g,Grocery & Food,Pantry Essentials,0.22656215727329254
6785cc25f1b3c86bf83e2fc2,Patanjali Chyawanprash : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e2fc3,Dabur Chyawanprash : 1.5 kgs,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e2fc4,TDH Rishika Amla Pickle : 250 g,Grocery & Food,Pantry Essentials,0.23155099153518677
6785cc25f1b3c86bf83e2fc5,Sugar Free Gold Pellets : 500 Pellets,Beauty & Personal Care,Makeup,0.3
6785cc25f1b3c86bf83e2fc6,Dabur Chyawanprakash Sugarfree : 900 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fc7,Organic India Chyawanprash : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fc8,Swastiks Ginger Pickle : 300 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fc9,Sugar Free Gold Powder : 100 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fca,Sugar Free Natura Powder : 100 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fcb,Sugar Free Natura Pellets : 500 Pellets,Beauty & Personal Care,Makeup,0.3
6785cc25f1b3c86bf83e2fcc,Fast & Up Reload Instant Electrolytes Tablet - Orange : 20 Unit,Electronics,Smartphones & Accessories,0.3365912437438965
6785cc25f1b3c86bf83e2fcd,Fast & Up Reload Instant Electrolytes Tablet - Lime & Lemon : 20 Unit,Electronics,Smartphones & Accessories,0.3115861415863037
6785cc25f1b3c86bf83e2fce,Relish Diet Sugar Powder Jar : 1 kg,Grocery & Food,Snacks & Beverages,0.4095616638660431
6785cc25f1b3c86bf83e2fcf,Knorr Instant Tomato Chatpata Cup A Soup : 13.5 gms,Grocery & Food,Pantry Essentials,0.3951219916343689
6785cc25f1b3c86bf83e2fd0,Knorr Manchow Veg Cup-A-Soup : 11 gms,Grocery & Food,Pantry Essentials,0.41705256700515747
6785cc25f1b3c86bf83e2fd1,Knorr Thick Tomato Soup : 51 gms,Grocery & Food,Pantry Essentials,0.36129653453826904
6785cc25f1b3c86bf83e2fd2,Knorr Hot & Sour Veg Soup : 41 gms,Grocery & Food,Pantry Essentials,0.37591123580932617
6785cc25f1b3c86bf83e2fd3,Knorr Sweet Corn Veg Cup-A-Soup : 9.5 gms,Grocery & Food,Pantry Essentials,0.4316253662109375
6785cc25f1b3c86bf83e2fd4,Knorr International Hong Kong Manchow Noodle Soup : 44 gms,Grocery & Food,Pantry Essentials,0.4182129502296448
6785cc25f1b3c86bf83e2fd5,Ching's Manchow Instant Soup : 55 gms,Grocery & Food,Pantry Essentials,0.49227917194366455
6785cc25f1b3c86bf83e2fd6,Knorr Hot & Sour Veg Cup-A-Soup : 10.5 gms,Grocery & Food,Pantry Essentials,0.3991766571998596
6785cc25f1b3c86bf83e2fd7,Knorr Chicken Delite Soup : 42 gms,Grocery & Food,Snacks & Beverages,0.32459983229637146
6785cc25f1b3c86bf83e2fd8,Knorr Mixed Vegetable Cup-A-Soup : 9.5 gms,Grocery & Food,Pantry Essentials,0.4566248953342438
6785cc25f1b3c86bf83e2fd9,Knorr Sweet Corn Veg Soup : 42 gms,Grocery & Food,Pantry Essentials,0.383358359336853
6785cc25f1b3c86bf83e2fda,Ching's Hot & Sour Instant Soup : 55 gms,Grocery & Food,Pantry Essentials,0.49820971488952637
6785cc25f1b3c86bf83e2fdb,Ching's Tomato Instant Soup : 55 gms,Grocery & Food,Pantry Essentials,0.5292125940322876
6785cc25f1b3c86bf83e2fdc,Knorr Mixed Vegetable Soup : 40 gms,Grocery & Food,Pantry Essentials,0.4115862548351288
6785cc25f1b3c86bf83e2fdd,Ching's Sweet Corn Veg Soup : 13 gms,Grocery & Food,Pantry Essentials,0.47600406408309937
6785cc25f1b3c86bf83e2fde,Ching's Instant Tomato Soup : 15 gms,Grocery & Food,Pantry Essentials,0.526971161365509
6785cc25f1b3c86bf83e2fdf,Badishep : 200 gms,Books & Media,Musical Instruments,0.1331484466791153
6785cc25f1b3c86bf83e2fe0,Knorr International Mexican Tomato Corn Soup : 50 gms,Grocery & Food,Pantry Essentials,0.3868544399738312
6785cc25f1b3c86bf83e2fe1,Roasted Badishep : 100 gms,Grocery & Food,Pantry Essentials,0.28687846660614014
6785cc25f1b3c86bf83e2fe2,Dhaniya Dal : 100 gms,Grocery & Food,Pantry Essentials,0.2144908756017685
6785cc25f1b3c86bf83e2fe3,Lukhnowi Badishep : 100 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fe4,Avni Sweet Fennel : 100 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fe5,Chandan Super Green Mix : 170 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fe6,Chandan Regal Rose Mix : 170 gms,Party & Events,Party Supplies,0.3146653473377228
6785cc25f1b3c86bf83e2fe7,Avni Poona Mix : 100 gms,Electronics,Audio Devices,0.2380758374929428
6785cc25f1b3c86bf83e2fe8,Chandan Shehanshahi Paan Mix : 130 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fe9,Avni Sheetal Mix : 100 gms,Electronics,Audio Devices,0.27408844232559204
6785cc25f1b3c86bf83e2fea,Chandan Jeera Goli : 100 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2feb,Chandan Parampara Paan Mix : 140 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fec,Chandan Fresh Minty Mix : 170 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fed,Avni Besan Phalli : 150 gms,Electronics,Audio Devices,0.21428096294403076
6785cc25f1b3c86bf83e2fee,Chandan Natkhat Imli : 130 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2fef,Avni Suk Mukhwas : 100 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e2ff0,Cadbury Chocobakes ChocLayered Cakes : 114 g,Grocery & Food,Snacks & Beverages,0.3
6785cc25f1b3c86bf83e2ff1,Lotte Choco Pie Rich Cocoa : 300 gms,Grocery & Food,Pantry Essentials,0.37761378288269043
6785cc25f1b3c86bf83e2ff2,Britannia Fruit Cake : 110 gms,Grocery & Food,Snacks & Beverages,0.3401615619659424
6785cc25f1b3c86bf83e2ff3,Modern Supreme Sandwich Bread : 400 gms,Grocery & Food,Snacks & Beverages,0.38444769382476807
6785cc25f1b3c86bf83e2ff4,Modern Whole Wheat Bread : 400 gms,Grocery & Food,Pantry Essentials,0.3885911703109741
6785cc25f1b3c86bf83e2ff5,Britannia Treat Choco Flavoured Creme Wafer Biscuit : 55 gms,Grocery & Food,Snacks & Beverages,0.3952568769454956
6785cc25f1b3c86bf83e2ff6,Unibic Plum Cake : 330 gm,Party & Events,Party Supplies,0.30149200558662415
6785cc25f1b3c86bf83e2ff7,Parle Happy Happy Vanilla Flavoured Cake : 100 gms,Party & Events,Party Supplies,0.37976354360580444
6785cc25f1b3c86bf83e2ff8,Britannia Pineapple Cake : 50 gms,Party & Events,Party Supplies,0.3209759294986725
6785cc25f1b3c86bf83e2ff9,Britannia Gobbles Choco Chill Cake : 50 gms,Grocery & Food,Snacks & Beverages,0.3950943946838379
6785cc25f1b3c86bf83e2ffa,Britannia Gobbles Chocolate Cake : 110 gms,Grocery & Food,Snacks & Beverages,0.37100937962532043
6785cc25f1b3c86bf83e2ffb,Bauli Moonfills Choco : 45 gms,Grocery & Food,Pantry Essentials,0.2304246872663498
6785cc25f1b3c86bf83e2ffc,Modern Atta Shakti Bread : 400 gm,Grocery & Food,Pantry Essentials,0.40349119901657104
6785cc25f1b3c86bf83e2ffd,Modern Milk Plus Bread : 350 gm,Grocery & Food,Pantry Essentials,0.39457839727401733
6785cc25f1b3c86bf83e2ffe,Bauli Moonfils Vanilla Puff Roll : 45 gms,Party & Events,Party Supplies,0.2868914306163788
6785cc25f1b3c86bf83e2fff,Britannia Breakfast Slice Bread : 450 g,Grocery & Food,Snacks & Beverages,0.4319938123226166
6785cc25f1b3c86bf83e3000,Britannia Milk Slice White Bread : 450 gms,Grocery & Food,Snacks & Beverages,0.3652542233467102
6785cc25f1b3c86bf83e3001,Britannia Brown Bread : 400 gm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e3002,Bauli Moonfils Combi Pack : 4x45 gms,Industrial & Scientific,Lab & Scientific,0.2836122512817383
6785cc25f1b3c86bf83e3003,Modern Plum Celebration Cake : 1 kg,Party & Events,Party Supplies,0.42664700746536255
6785cc25f1b3c86bf83e3004,Britannia Pav Bread : 200 g,Grocery & Food,Snacks & Beverages,0.3
6785cc25f1b3c86bf83e3005,The Baker's Dozen Christmas Cake : 120 g,Party & Events,Party Supplies,0.3361477255821228
6785cc25f1b3c86bf83e3006,Modern Plum Celebration Cake : 500 gms,Party & Events,Party Supplies,0.480547696352005
6785cc25f1b3c86bf83e3007,Modern Plum Celebration Cake : 330 gms,Party & Events,Party Supplies,0.5079389810562134
6785cc25f1b3c86bf83e3008,SPT Frozen Green Peas : 500 gms,Garden & Outdoor,Gardening,0.23012883961200714
6785cc25f1b3c86bf83e3009,ITC Farmland Frozen Green Peas : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e300a,Goeld Vegetable Spring Roll : 240 gms,Garden & Outdoor,Gardening,0.3194614052772522
6785cc25f1b3c86bf83e300b,Keventer Frozen Crispy Onion Ring : 400 gm,Smart Home,Smart Devices,0.3
6785cc25f1b3c86bf83e300c,Safal Sweet Corn : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e300d,ProV Select California Almonds : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e300e,Godrej Yummiez Frozen Green Peas : 1 kg,Electronics,Home Appliances,0.6
6785cc25f1b3c86bf83e300f,Keventer Paneer Double Decker : 360 gm,Toys & Games,Kids Toys,0.2645699679851532
6785cc25f1b3c86bf83e3010,Keventer Paneer Steak : 300 gm,Electronics,Home Appliances,0.25779813528060913
6785cc25f1b3c86bf83e3011,Modern Royal Plum Cake : 650 gms,Party & Events,Party Supplies,0.3369883894920349
6785cc25f1b3c86bf83e3012,Modern Royal Plum Cake : 330 gms,Party & Events,Party Supplies,0.36877769231796265
6785cc25f1b3c86bf83e3013,SPT Frozen Green Peas : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e3014,Healthy Choice Unpolished Chana Dal (Senaga pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e3015,Prov Independence California Almonds : 500 gms,Grocery & Food,Snacks & Beverages,0.24309083819389343
6785cc25f1b3c86bf83e3016,Nutraj Almond : 200 gms,Grocery & Food,Pantry Essentials,0.35200291872024536
6785cc25f1b3c86bf83e3017,Chana Dal (Senaga pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e3018,Badam (Almonds) : 500 gms,Grocery & Food,Pantry Essentials,0.3163500428199768
6785cc25f1b3c86bf83e3019,Happilo Californian Almonds : 500 gms,Grocery & Food,Pantry Essentials,0.2556018531322479
6785cc25f1b3c86bf83e301a,Tenali Double Horse Chana Dall : 500 gms,Grocery & Food,Pantry Essentials,0.3
6785cc25f1b3c86bf83e301b,Wonderland California Almonds : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e301c,Organic Tattva Chana Dal : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e301d,Tata Sampann 100% Organic Unpolished Chana Dal (Senaga pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
6785cc25f1b3c86bf83e301e,Happilo Roasted California Almond : 200 gms,Grocery & Food,Pantry Essentials,0.2717950940132141
6785cc25f1b3c86bf83e301f,Ziofit Popular Californian Almonds : 500 gms,Grocery & Food,Pantry Essentials,0.28537407517433167
6785cc25f1b3c86bf83e3020,Moong Dal (Pesara Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e3021,Nutraj Cashew Nuts : 1 kg,Grocery & Food,Pantry Essentials,0.35083919763565063
6785cc25f1b3c86bf83e3022,Tata Sampann Moong Dal (Pesara Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
6785cc25f1b3c86bf83e3023,Kaju Tukda (Cashews) : 200 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e3024,Happilo California Natural Almonds : 200 gms,Grocery & Food,Pantry Essentials,0.2237599492073059
6785cc25f1b3c86bf83e3025,Regular Kaju (Cashews) - 320 : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e3026,Moong Dal Chilti (Pesara Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e3027,Nutraj Cashews : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e3028,VSR Chana Dal (Senaga pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e3029,ProV Select Cashews : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e302a,Kalbavi Popular Cashews : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e302b,VSR Channa Dal (Senaga pappu) : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e302c,Tata Sampann Moong Chilka (Pesara Pappu) : 500 gms,Grocery & Food,Snacks & Beverages,0.3
6785cc25f1b3c86bf83e302d,Kalbavi Cashews (Kaju) : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e302e,24 Mantra Organic Moong Dal (Pesara Pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e302f,Organic Tattva Moong Dal Whole : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e3030,Happilo Whole Cashew Nuts : 500 gms,Grocery & Food,Pantry Essentials,0.33894041180610657
6785cc25f1b3c86bf83e3031,Organic Tattva Moong Dal Yellow Split : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e3032,Kaju (Cashews) - 210 : 200 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e3033,Tenali Double Horse Moong Dall : 500 gms,Grocery & Food,Pantry Essentials,0.3
6785cc25f1b3c86bf83e3034,Healthy Choice Unpolished Moong Dal (Pesara Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e3035,Tata Sampann Unpolished Green Moong (Pesara Pappu) : 500 gms,Grocery & Food,Snacks & Beverages,0.3
6785cc25f1b3c86bf83e3036,Wonderland Cashews : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e3037,Tata Sampann 100% Organic Unpolished Moong Dal (Pesara Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
6785cc25f1b3c86bf83e3038,VSR Moong Dal (Pesara Pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e3039,Happilo Roasted Cashew Nuts : 200 gms,Grocery & Food,Pantry Essentials,0.35272103548049927
6785cc25f1b3c86bf83e303a,Parry's Toor Dal Unpolished : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e303b,ProV Select California Roasted & Salted Pistachios : 400 gms,Grocery & Food,Pantry Essentials,0.3256935179233551
6785cc25f1b3c86bf83e303c,Nutraj California Pistachios (Pista) : 200 gms,Grocery & Food,Pantry Essentials,0.2779116928577423
6785cc25f1b3c86bf83e303d,Tata Sampann 100% Organic Unpolished Toor Dal (Kandi Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
6785cc25f1b3c86bf83e303e,Tata Sampann Toor Dal (Kandi Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
6785cc25f1b3c86bf83e303f,Pro Nature 100% Organic Moong Yellow : 500 gm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e3040,Pista Plain (Pistachios) : 100 gms,Grocery & Food,Pantry Essentials,0.1907973289489746
6785cc25f1b3c86bf83e3041,Organic Tattva Arhar Tur Dal : 1 kg,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e3042,Tenali Double Horse Toor Dall : 1 kgs,Electronics,Home Appliances,0.3
6785cc25f1b3c86bf83e3043,Nutraj Pista : 400 gms,Grocery & Food,Pantry Essentials,0.21754924952983856
6785cc25f1b3c86bf83e3044,Nutrela Soya Mini Chunks : 200 gms,Grocery & Food,Pantry Essentials,0.3774349093437195
6785cc25f1b3c86bf83e3045,Saffola Mealmaker Soya Chunks : 400 gms,Grocery & Food,Pantry Essentials,0.434970498085022
6785cc25f1b3c86bf83e3046,Nutrela Soya Granules : 200 gms,Grocery & Food,Pantry Essentials,0.37242695689201355
6785cc25f1b3c86bf83e3047,VSR Toor Dal : 2 kgs,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e3048,Tata Sampann Urad Dal (Minapa pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
6785cc25f1b3c86bf83e3049,Nutrela Soya Chunks : 200 gms,Grocery & Food,Pantry Essentials,0.3673638105392456
6785cc25f1b3c86bf83e304a,Pro Nature Tur Dal Unpolished : 500 g,Garden & Outdoor,Gardening,0.19828839600086212
6785cc25f1b3c86bf83e304b,Nutrela Soya Chunks: 1 kg,Grocery & Food,Pantry Essentials,0.3398386836051941
6785cc25f1b3c86bf83e304c,Prov Select California Pistachio Roasted & Salted : 750 g,Grocery & Food,Pantry Essentials,0.3350077271461487
6785cc25f1b3c86bf83e304d,VSR Toor Dal : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e304e,24 Mantra Organic Tur Dal (Kandi Pappu) : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e304f,Nutraj Iranian Pistachios (Pista) : 200 gms,Grocery & Food,Pantry Essentials,0.2962096929550171
6785cc25f1b3c86bf83e3050,Tenali Double Horse Urad Dal (Minapa Pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e3051,Red Dried Dates (Kharik) : 100 gms,Grocery & Food,Pantry Essentials,0.11965402215719223
6785cc25f1b3c86bf83e3052,Date Crown Khenaizi (Khajur) : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e3053,Nutraj Arabian Dates : 500 gms,Grocery & Food,Pantry Essentials,0.21444931626319885
6785cc25f1b3c86bf83e3054,Shamim Iranian Wet Dates : 400 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e3055,Organic Tattva Kabuli Chana : 500 gms,Grocery & Food,Pantry Essentials,0.26624923944473267
6785cc25f1b3c86bf83e3056,Udid Dal Chilti (Minapa pappu) : 500 gms,Grocery & Food,Pantry Essentials,0.20911620557308197
6785cc25f1b3c86bf83e3057,Date Crown Fard (Khajur) : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e3058,Nutraj Kimia Dates : 400 gm,Grocery & Food,Pantry Essentials,0.1451210081577301
6785cc25f1b3c86bf83e3059,Kimia Seeded Dates : 400 gms,Garden & Outdoor,Gardening,0.09187981486320496
6785cc25f1b3c86bf83e305a,Nutraj Kalmi Dates (Safawi) : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e305b,Vijayalakshmi Deer Urad Dal (Minapa pappu) : 1 kg,Grocery & Food,Pantry Essentials,0.3222222222222222
6785cc25f1b3c86bf83e305c,Royal Crown Arabian Delight Luxury Dates : 500 gm,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e305d,Nutraj Dry Dates (Yellow) Chuara-Kharek Pouch : 500 gms,Fashion & Accessories,Women's Fashion,0.3
6785cc25f1b3c86bf83e305e,Emperor Dates Iranian Muzafati : 400 gms,Fashion & Accessories,Men's Fashion,0.14875051379203796
6785cc25f1b3c86bf83e305f,Date Crown Bumaan Dates : 500 gms,Fashion & Accessories,Women's Fashion,0.3
